#time,accel_x,accel_y,accel_z
2048.529236,-17320.819043,-10066.800811,-77375.645298
2048.531805,3552.988522,-2368.659014,-83810.847481
2048.534374,-11399.171507,-3701.029710,-76609.549800
2048.536944,5033.400406,-8142.265362,-79061.055394
2048.539513,16580.613101,-19097.313304,-84730.162079
2048.542117,-28127.825796,16728.654289,-66803.527426
2048.544721,18357.107362,-16876.695478,-81052.903688
2048.547326,-4737.318029,2812.782580,-71093.662214
2048.549930,19985.560434,-9178.553681,-78448.178995
2048.552535,-2516.700203,-6069.688724,-78448.178995
2048.555139,39230.914926,-6809.894666,-75230.577904
2048.557743,-13471.748144,2368.659014,-79520.712692
2048.560348,18505.148550,-5033.400406,-70787.224015
2048.562952,-5477.523971,-1184.329507,-79214.274493
2048.565556,5033.400406,-5477.523971,-77988.521696
2048.568161,-7846.182985,-19689.478057,-81359.341888
2048.570765,11695.253884,-7698.141797,-79673.931792
2048.573369,-2516.700203,-15544.324782,-86568.791274
2048.575974,-11695.253884,4145.153275,-69714.690318
2048.578578,6809.894666,-23094.425390,-85343.038477
2048.581182,888.247130,6661.853478,-71093.662214
2048.583787,740.205942,4885.359217,-81972.218286
2048.586391,-21614.013506,-6365.771101,-68488.937521
2048.588995,88824.713040,-4885.359217,-83504.409282
2048.591600,-148337.270777,29904.320057,-70480.785816
2048.594204,99779.760982,-51518.333563,-72625.853210
2048.596808,-34345.555709,41895.656317,-91012.145162
2048.599413,-59512.557737,36862.255912,-62819.830836
2048.602017,63953.793389,-23242.466579,-84883.381178
2048.604621,-34345.555709,18949.272115,-69561.471218
2048.607226,-26943.496289,-10066.800811,-84883.381178
2048.609830,33013.185013,-19689.478057,-82431.875585
2048.612434,-40267.203245,22946.384202,-65577.774629
2048.615039,-10066.800811,-7254.018232,-77069.207099
2048.617643,36862.255912,-15840.407159,-83351.190182
2048.620247,-26055.249158,28719.990550,-56078.190454
2048.622852,-6661.853478,-12731.542202,-90858.926063
2048.625456,16876.695478,-296.082377,-71706.538613
2048.628060,16284.530724,-15396.283594,-82891.532884
2048.630665,-35825.967593,9326.594869,-75537.016103
2048.633269,28571.949361,-9326.594869,-75077.358804
2048.635873,7550.100608,-8290.306550,-79980.369991
2048.638478,18209.066173,7698.141797,-70327.566716
2048.641082,-13027.624579,740.205942,-83351.190182
2048.643686,2220.617826,10807.006753,-69101.813920
2048.646312,-7550.100608,-7994.224174,-82585.094684
2048.648938,-12583.501014,1776.494261,-72932.291410
2048.651563,7402.059420,-11695.253884,-79214.274493
2048.654189,-6957.935855,21614.013506,-72319.415011
2048.656815,-10510.924376,-14211.954086,-82125.437386
2048.659441,-10362.883188,7402.059420,-71246.881314
2048.662066,14952.160028,-21762.054695,-88407.420469
2048.664692,-49741.839302,23094.425390,-66803.527426
2048.667318,43820.191766,-26795.455100,-91318.583362
2048.669943,51370.292375,-2960.823768,-81359.341888
2048.672569,-66470.493592,10510.924376,-62819.830836
2048.675195,68839.152606,-23242.466579,-100511.729338
2048.677821,-23686.590144,45892.768404,-60215.106143
2048.680446,-23390.507767,-14952.160028,-70480.785816
2048.683072,108366.149909,-16876.695478,-75383.797003
2048.685698,-102000.378808,29904.320057,-56537.847752
2048.688323,42931.944636,-21021.848753,-93310.431656
2048.690949,-6809.894666,-1924.535449,-91012.145162
2048.693575,-69579.358548,13915.871710,-80286.808190
2048.696201,21317.931130,-44560.397708,-91318.583362
2048.698826,11695.253884,-5033.400406,-79214.274493
2048.701452,-27239.578666,2516.700203,-82891.532884
2048.704078,27831.743419,-444.123565,-75230.577904
2048.706704,41155.450375,-5773.606348,-79214.274493
2048.709329,-49149.674549,18505.148550,-70480.785816
2048.711955,33161.226202,-10066.800811,-81052.903688
2048.714581,592.164754,-1924.535449,-70787.224015
2048.717206,11103.089130,-6069.688724,-75077.358804
2048.719832,-1628.453072,-7698.141797,-85955.914876
2048.722458,17468.860231,-1184.329507,-73085.510509
2048.725084,-7402.059420,-6809.894666,-79980.369991
2048.727709,-14804.118840,-3552.988522,-77375.645298
2048.730335,11103.089130,-19393.395680,-76915.987999
