#time,accel_x,accel_y,accel_z
2177.380427,-14952.160028,-23242.466579,-79980.369991
2177.382988,-38934.832549,2960.823768,-74924.139704
2177.385550,49889.880491,-10214.842000,-74924.139704
2177.388111,-15840.407159,2812.782580,-71553.319513
2177.390673,25759.166782,444.123565,-79214.274493
2177.393234,8142.265362,11547.212695,-72319.415011
2177.395796,14508.036463,2664.741391,-70174.347617
2177.398357,-28127.825796,-6661.853478,-83044.751983
2177.400919,25463.084405,4293.194464,-67416.403824
2177.403481,-1332.370696,-6661.853478,-85955.914876
2177.406042,13175.665768,9622.677246,-71246.881314
2177.408604,15100.201217,-7846.182985,-79673.931792
2177.411165,-19689.478057,8882.471304,-75843.454302
2177.413727,1036.288319,-14804.118840,-81665.780087
2177.416288,-17912.983796,9918.759623,-68948.594820
2177.418850,22354.219448,-16728.654289,-86262.353075
2177.421411,-27387.619854,12731.542202,-71093.662214
2177.423973,46632.974346,-17172.777854,-80133.589091
2177.426534,-18801.230927,20281.642811,-68488.937521
2177.429096,15988.448347,-17912.983796,-89479.954166
2177.431658,-17912.983796,6069.688724,-76915.987999
2177.434220,25315.043216,-1184.329507,-72012.976812
2177.436782,-1480.411884,7698.141797,-81665.780087
2177.439344,29756.278868,-15544.324782,-81359.341888
2177.441906,-34937.720462,592.164754,-70940.443115
2177.444468,52258.539505,592.164754,-70787.224015
2177.447030,-64545.958142,-11695.253884,-84576.942979
2177.449592,-592.164754,11843.295072,-75996.673402
2177.452154,40563.285622,-9030.512492,-76149.892501
2177.454716,-35529.885216,-1480.411884,-69867.909418
2177.457278,-14063.912898,-13767.830521,-98673.100142
2177.459840,7550.100608,15544.324782,-49489.769171
2177.462402,3849.070898,-37602.461854,-92697.555258
2177.464963,-22058.137072,16284.530724,-71093.662214
2177.467525,31088.649564,-24722.878463,-83504.409282
2177.470087,-46336.891969,592.164754,-71553.319513
2177.472649,60548.846056,-2368.659014,-76609.549800
2177.475211,-21910.095883,8882.471304,-77528.864398
2177.477773,-14804.118840,740.205942,-77528.864398
2177.480335,16136.489536,2072.576638,-68029.280222
2177.482897,17172.777854,2960.823768,-70021.128517
2177.485459,-8438.347739,-11843.295072,-81665.780087
2177.488021,-3849.070898,1332.370696,-75537.016103
2177.490583,5477.523971,-11843.295072,-81665.780087
2177.493145,-17468.860231,8142.265362,-69101.813920
2177.495707,444.123565,-22502.260637,-84117.285680
2177.498269,-23242.466579,9030.512492,-74770.920605
2177.500831,10807.006753,-23390.507767,-84117.285680
2177.503392,-15396.283594,3997.112087,-71246.881314
2177.505954,21169.889941,-24130.713709,-86568.791274
2177.508516,-17764.942608,-2368.659014,-76456.330700
2177.511078,13619.789333,-7698.141797,-74770.920605
2177.513640,-14804.118840,2220.617826,-76609.549800
2177.516202,19245.354492,-6809.894666,-75996.673402
2177.518763,-7846.182985,-11103.089130,-78601.398095
2177.521325,20873.807564,-1480.411884,-70634.004916
2177.523887,-6957.935855,-1332.370696,-79520.712692
2177.526449,5773.606348,3404.947333,-70634.004916
2177.529010,-23982.672521,-16876.695478,-82585.094684
2177.531572,-35825.967593,1480.411884,-73085.510509
2177.534134,38194.626607,148.041188,-81972.218286
2177.536696,-55811.528027,8882.471304,-72779.072310
2177.539258,8290.306550,-6217.729913,-84270.504780
2177.541819,47077.097911,3552.988522,-73698.386908
2177.544381,-55367.404462,-36270.091158,-91931.459760
2177.546943,36566.173535,34493.596897,-59142.572446
2177.549505,-1184.329507,-28275.866984,-89633.173266
2177.552066,-46632.974346,17764.942608,-73851.606007
2177.554628,82310.900750,-1628.453072,-80746.465489
2177.557190,13471.748144,2664.741391,-81206.122788
2177.559752,-27239.578666,-3404.947333,-84730.162079
2177.562314,15692.365970,20281.642811,-71706.538613
2177.564875,9770.718434,-7698.141797,-68948.594820
2177.567437,-26647.413912,-5921.647536,-79827.150892
2177.569999,30200.402434,2072.576638,-74924.139704
2177.572561,-2220.617826,-7402.059420,-78754.617194
2177.575123,-38194.626607,14063.912898,-69714.690318
2177.577684,23686.590144,-14359.995275,-86415.572174
2177.580246,-22502.260637,15692.365970,-67722.842023
2177.582808,24278.754898,-21910.095883,-88713.858668
2177.585370,-3997.112087,-8586.388927,-84730.162079
2177.587931,31532.773129,5329.482782,-67876.061123
2177.590493,-12879.583391,-5921.647536,-91471.802461
2177.593055,18653.189738,8290.306550,-69408.252119
2177.595617,-9030.512492,1332.370696,-82585.094684
2177.598179,2072.576638,2072.576638,-72625.853210
2177.600740,7698.141797,-5181.441594,-79980.369991
2177.603302,10955.047942,3108.864956,-75843.454302
2177.605864,-4885.359217,-1776.494261,-83044.751983
2177.608426,-2072.576638,4589.276840,-73085.510509
2177.610987,21169.889941,-8882.471304,-85189.819378
2177.613550,-16580.613101,9770.718434,-71400.100414
2177.616112,15544.324782,-21169.889941,-87488.105872
2177.618674,-7550.100608,14359.995275,-68182.499322
2177.621237,25907.207970,-4293.194464,-85649.476676
2177.623799,-12287.418637,1924.535449,-78448.178995
2177.626361,888.247130,-20725.766376,-77682.083497
2177.628923,34197.514520,10066.800811,-68182.499322
2177.631486,-26795.455100,-13619.789333,-82431.875585
2177.634048,-23242.466579,7402.059420,-79520.712692
2177.636610,72836.264693,10807.006753,-71400.100414
2177.639172,-14656.077652,-15248.242405,-81512.560987
2177.641735,-34789.679274,12139.377449,-79673.931792
2177.644297,21465.972318,1332.370696,-67876.061123
2177.646859,-17320.819043,-14508.036463,-75230.577904
2177.649421,-8734.430116,-12879.583391,-89633.173266
2177.651984,8586.388927,-15692.365970,-78754.617194
2177.654546,-20281.642811,-21614.013506,-82125.437386
2177.657108,-2812.782580,15988.448347,-71859.757712
2177.659671,11991.336260,-16580.613101,-85802.695776
2177.662233,-34493.596897,3552.988522,-70480.785816
2177.664795,12731.542202,-8882.471304,-82891.532884
2177.667357,8882.471304,-148.041188,-72319.415011
2177.669920,16136.489536,-11843.295072,-78294.959896
2177.672482,-19393.395680,2812.782580,-75230.577904
2177.675044,19541.436869,5477.523971,-72012.976812
2177.677606,-17024.736666,-3256.906145,-80440.027290
2177.680169,9178.553681,2516.700203,-67416.403824
2177.682731,-1332.370696,-5033.400406,-78141.740796
2177.685293,11991.336260,148.041188,-69561.471218
2177.687855,-6957.935855,-14656.077652,-82891.532884
2177.690418,-10807.006753,-1924.535449,-73085.510509
2177.692980,6661.853478,-17024.736666,-83197.971083
2177.695542,-27683.702231,12583.501014,-72319.415011
2177.698105,8882.471304,-22650.301825,-81665.780087
2177.700667,-15248.242405,10066.800811,-69714.690318
2177.703229,21910.095883,-27683.702231,-91318.583362
2177.705791,-21465.972318,7994.224174,-67109.965625
2177.708354,11251.130318,-24130.713709,-87641.324971
2177.710916,-8142.265362,3404.947333,-68488.937521
2177.713478,9326.594869,-14211.954086,-77222.426198
2177.716040,-5181.441594,11251.130318,-72779.072310
2177.718603,47225.139100,-2072.576638,-72472.634111
2177.721165,-40859.367998,2368.659014,-82278.656485
2177.723727,48261.427418,18949.272115,-75383.797003
2177.726289,-52702.663070,-17172.777854,-86875.229473
2177.728851,-35085.761651,1036.288319,-77988.521696
2177.731413,91045.330866,-10066.800811,-77222.426198
2177.733976,-42191.738694,-7402.059420,-66803.527426
2177.736538,-16580.613101,-17320.819043,-85189.819378
2177.739100,34197.514520,20281.642811,-60674.763442
2177.741662,22058.137072,-29312.155303,-84730.162079
2177.744224,-56107.610404,18653.189738,-70021.128517
2177.746787,51222.251186,-19245.354492,-84730.162079
2177.749349,-15100.201217,2220.617826,-71246.881314
2177.751911,19097.313304,-11103.089130,-86262.353075
2177.754473,-2368.659014,17024.736666,-62666.611736
2177.757035,14804.118840,-10510.924376,-85036.600278
2177.759598,-23538.548956,11547.212695,-75077.358804
2177.762160,10955.047942,4589.276840,-72779.072310
2177.764722,-1924.535449,-11695.253884,-87641.324971
2177.767284,4885.359217,9770.718434,-71246.881314
2177.769846,4293.194464,-14508.036463,-91931.459760
2177.772408,-3552.988522,9622.677246,-72166.195912
2177.774971,-1776.494261,-148.041188,-78141.740796
2177.777533,-11991.336260,5773.606348,-76609.549800
2177.780095,11695.253884,-13027.624579,-81972.218286
2177.782657,-7254.018232,7698.141797,-73238.729609
2177.785219,15840.407159,-14359.995275,-82278.656485
2177.787782,-18061.024985,14359.995275,-69561.471218
2177.790344,11695.253884,-11399.171507,-84270.504780
2177.792906,-148.041188,13915.871710,-69408.252119
2177.795468,8438.347739,-10955.047942,-81359.341888
2177.798030,888.247130,6365.771101,-76609.549800
2177.800593,24426.796086,6809.894666,-73238.729609
2177.803155,12435.459826,1776.494261,-77222.426198
2177.805717,-3256.906145,-17616.901420,-75383.797003
2177.808279,-3404.947333,9474.636058,-79061.055394
2177.810841,16728.654289,-20725.766376,-81052.903688
2177.813404,-34493.596897,-34493.596897,-78754.617194
2177.815966,-15988.448347,14952.160028,-79214.274493
2177.818527,35381.844028,-34641.638086,-93923.308055
2177.821089,-18505.148550,4885.359217,-59602.229744
2177.823651,7402.059420,-12583.501014,-87794.544071
2177.826213,-35825.967593,1184.329507,-75077.358804
2177.828774,-14804.118840,-17616.901420,-94229.746254
2177.831336,21465.972318,1924.535449,-61594.078039
2177.833898,9918.759623,-38786.791361,-92084.678860
2177.836460,-35529.885216,17320.819043,-71706.538613
2177.839021,24574.837274,1184.329507,-76915.987999
2177.841583,-13027.624579,-5773.606348,-76762.768900
2177.844145,-5773.606348,-2960.823768,-75230.577904
2177.846707,-1480.411884,-3256.906145,-81818.999186
2177.849268,23094.425390,2812.782580,-70021.128517
2177.851830,-9474.636058,-8142.265362,-85955.914876
2177.854392,2960.823768,9622.677246,-67876.061123
2177.856954,-7105.977043,-3404.947333,-79980.369991
2177.859515,-6661.853478,-2960.823768,-72166.195912
2177.862077,5033.400406,-26943.496289,-85343.038477
2177.864639,-17024.736666,4737.318029,-68182.499322
2177.867201,18653.189738,-21465.972318,-86722.010374
2177.869762,-23242.466579,13027.624579,-71093.662214
2177.872324,19689.478057,-23834.631332,-85649.476676
2177.874886,-31680.814318,2960.823768,-69561.471218
2177.877447,12731.542202,-18801.230927,-85496.257577
2177.880009,-16728.654289,10955.047942,-67263.184724
2177.882571,33457.308578,-14211.954086,-80133.589091
2177.885133,-33753.390955,-444.123565,-74617.701505
2177.887694,3997.112087,11251.130318,-67876.061123
2177.890256,23834.631332,-5921.647536,-77375.645298
2177.892818,-39526.997303,9326.594869,-67416.403824
2177.895380,41747.615129,16728.654289,-83504.409282
2177.897941,-22502.260637,-6809.894666,-85036.600278
2177.900503,-32569.061448,1184.329507,-82585.094684
2177.903065,81866.777185,-13471.748144,-66037.431928
2177.905627,-50630.086433,-26647.413912,-79980.369991
2177.908188,11843.295072,24426.796086,-83351.190182
2177.910750,8142.265362,2960.823768,-83351.190182
2177.913312,-56551.733969,5033.400406,-66956.746525
2177.915874,21169.889941,-16136.489536,-89326.735067
2177.918435,32272.979071,14063.912898,-66190.651027
2177.920997,4293.194464,-13027.624579,-73698.386908
2177.923559,-27239.578666,16876.695478,-70480.785816
2177.926120,45744.727216,-14063.912898,-84270.504780
2177.928682,-19985.560434,2664.741391,-70480.785816
2177.931244,21169.889941,-1776.494261,-79520.712692
2177.933805,1924.535449,5921.647536,-73698.386908
2177.936367,13323.706956,7402.059420,-69867.909418
2177.938929,-13915.871710,-4589.276840,-81052.903688
2177.941490,740.205942,5329.482782,-71400.100414
2177.944052,3256.906145,-10066.800811,-81665.780087
2177.946614,-13619.789333,9030.512492,-71706.538613
2177.949175,24870.919651,-8882.471304,-81512.560987
2177.951737,-14508.036463,10955.047942,-74924.139704
2177.954299,6069.688724,-7254.018232,-83810.847481
2177.956860,-9326.594869,10362.883188,-70787.224015
2177.959422,3256.906145,-21317.931130,-83504.409282
2177.961984,-8586.388927,15248.242405,-74770.920605
2177.964545,47077.097911,-15544.324782,-83197.971083
2177.967107,-17024.736666,3404.947333,-75996.673402
2177.969669,24278.754898,-2516.700203,-76456.330700
2177.972230,6513.812290,11695.253884,-77222.426198
2177.974792,1628.453072,-7846.182985,-73391.948708
2177.977354,-17024.736666,10807.006753,-76149.892501
2177.979916,43524.109390,-18949.272115,-77682.083497
2177.982477,-38194.626607,-7402.059420,-75077.358804
2177.985039,47669.262665,27979.784608,-65118.117330
2177.987601,-32865.143825,-9326.594869,-81206.122788
2177.990162,-50926.168810,-2664.741391,-61594.078039
2177.992724,-27535.661042,-7698.141797,-100664.948437
2177.995286,26499.372724,16432.571912,-46731.825378
2177.997847,33605.349767,-32569.061448,-81972.218286
2178.000409,-40415.244433,11991.336260,-85802.695776
2178.002971,35381.844028,-16136.489536,-74464.482406
2178.005532,-32421.020260,-5181.441594,-72472.634111
2178.008094,16136.489536,6217.729913,-72319.415011
2178.010656,1924.535449,-2960.823768,-78141.740796
2178.013217,5773.606348,7994.224174,-72012.976812
2178.015779,-11843.295072,-4441.235652,-80593.246390
2178.018341,-8438.347739,5773.606348,-72472.634111
2178.020902,5625.565159,-17468.860231,-81512.560987
2178.023464,-25315.043216,14211.954086,-65271.336430
2178.026026,6365.771101,-23242.466579,-81665.780087
2178.028588,-17468.860231,5625.565159,-76456.330700
2178.031150,18505.148550,-24278.754898,-86875.229473
2178.033712,-28868.031738,8734.430116,-67263.184724
2178.036274,9178.553681,-28571.949361,-90705.706963
2178.038836,-22058.137072,16876.695478,-66803.527426
2178.041398,23242.466579,-7105.977043,-74464.482406
2178.043960,-19541.436869,-5181.441594,-73085.510509
2178.046521,27387.619854,-2368.659014,-70940.443115
2178.049083,-3552.988522,-2072.576638,-79061.055394
2178.051645,14508.036463,-1332.370696,-70021.128517
2178.054207,-29016.072926,-6661.853478,-84117.285680
2178.056769,27239.578666,-4145.153275,-72319.415011
2178.059331,-24278.754898,-13915.871710,-85343.038477
2178.061893,13915.871710,17320.819043,-69255.033019
2178.064455,55071.322085,-16728.654289,-83810.847481
2178.067017,-54627.198520,14952.160028,-69561.471218
2178.069579,30200.402434,5329.482782,-81052.903688
2178.072141,-49889.880491,-3849.070898,-77988.521696
2178.074702,-14804.118840,-18653.189738,-93923.308055
2178.077264,55663.486838,18949.272115,-65730.993728
2178.079826,-25611.125593,-22058.137072,-95149.060852
2178.082388,-15396.283594,29904.320057,-72012.976812
2178.084950,50334.004056,-18357.107362,-89020.296868
2178.087512,-49001.633360,13175.665768,-69561.471218
2178.090074,-8586.388927,2072.576638,-75996.673402
2178.092636,23538.548956,2664.741391,-73851.606007
2178.095198,9770.718434,-3701.029710,-70174.347617
2178.097760,-14211.954086,7550.100608,-79980.369991
2178.100322,22946.384202,7846.182985,-69408.252119
2178.102883,-13915.871710,-9326.594869,-84730.162079
2178.105445,-6217.729913,6809.894666,-70174.347617
2178.108007,2960.823768,-6217.729913,-82431.875585
2178.110569,-1776.494261,1776.494261,-72319.415011
2178.113131,5329.482782,-14952.160028,-78907.836294
2178.115693,-19541.436869,18061.024985,-71093.662214
2178.118255,33457.308578,-9474.636058,-82891.532884
2178.120817,-30496.484810,22946.384202,-64198.802732
